,Country,Region,GDP per Capita,CO2 per Capita,Air Quality,Biodiversity,Water Sanitation,Happiness Score
34,Spain,Western Europe,0.7793979321682878,0.5988414104488017,0.8175261897452687,0.9374432436461926,1.0,0.7203300190395596
35,Colombia,Latin America and Caribbean,0.5298925261424956,0.4082422340602073,0.6284268288796437,0.6738245398691013,0.5996,0.7097524857203297
36,Trinidad and Tobago,Latin America and Caribbean,0.6852780077164915,0.9067243458595426,0.6954847285227367,0.8080273288068537,0.5629,0.6953670404061769
37,Slovakia,Central and Eastern Europe,0.7061052114386566,0.6282494237232804,0.6617587007646627,0.9107321989384518,0.6962,0.6913475777448694
38,El Salvador,Latin America and Caribbean,0.44796615068389567,0.35410005649095133,0.4338506355267555,0.4806201805264111,0.42340000000000005,0.6900782737465623
39,Nicaragua,Latin America and Caribbean,0.33340198420404943,0.3258028286121148,0.4236238775206538,0.7488851272866651,0.41960000000000003,0.6845779564205625
40,Poland,Central and Eastern Europe,0.6679884962577678,0.6710055863946871,0.5735579078932196,0.9516424672621812,0.6923,0.6807700444256393
41,Bahrain,Middle East and Northern Africa,0.741067757599635,0.864252361730655,0.5856446374194549,0.09739553606243995,0.6306,0.6769621324307169
42,Uzbekistan,Central and Eastern Europe,0.2869600170731943,0.49117484108821374,0.5137112697195978,0.08188658289368975,0.6412000000000001,0.6750581764332555
43,Kuwait,Middle East and Northern Africa,0.7979060553161879,0.8851894323450977,0.3904338639430599,0.7605387468752774,0.6579,0.6723080177702554
44,Thailand,Southeastern Asia,0.5442291878347889,0.532578043804016,0.31419076811576174,0.5685218575969457,0.5937,0.6699809604400251
45,Italy,Western Europe,0.8002499602712776,0.5948785484011301,0.8532829188713466,0.9066110143972161,1.0,0.6547493124603341
46,Ecuador,Latin America and Caribbean,0.5217066709141946,0.46293576081405724,0.4648677823189311,0.7205717456748434,0.522,0.6490374444679499
47,Belize,Latin America and Caribbean,0.4785629555247415,0.34859904264552494,0.5008647620433079,0.8943021719303716,0.46740000000000004,0.6454410831394117
48,Lithuania,Central and Eastern Europe,0.7036402234828711,0.5684310594934436,0.6538301683075313,0.901325747081475,0.5851,0.6445948804738735
49,Slovenia,Central and Eastern Europe,0.7546544925740375,0.6406394131781818,0.5457561445009168,0.9398357939296094,0.7059000000000001,0.643748677808335
50,Romania,Central and Eastern Europe,0.6307900096672434,0.533809293015971,0.5946437631735298,0.8430471327620175,0.599,0.643114025809181
51,Latvia,Central and Eastern Europe,0.6921482648138513,0.5321659912676053,0.808463963472409,0.8668594025725873,0.6062,0.6405754178125658
